Dialog_ID,Type,Actor,Text,Label
hit:4028_conv:8056,utterance,listener,Well congratulations! :D,wishing
hit:4028_conv:8056,utterance,speaker,Thanks!,wishing
hit:7899_conv:15798,situation,none,i really expectant,anticipating
hit:7899_conv:15798,utterance,speaker,im looking forward to my wedding,anticipating
hit:7899_conv:15798,utterance,listener,That's exciting. When is it?,questioning
hit:7899_conv:15798,utterance,speaker,"Well, December 25th",anticipating
hit:7899_conv:15798,utterance,listener,Christmas day huh? What made you decide that?,questioning
hit:5105_conv:10210,situation,none,I'm entering a music contest with my friends. This is our first!,anticipating
hit:5105_conv:10210,utterance,speaker,I'm entering a music contest with my friends. This is our first!,anticipating
hit:5105_conv:10210,utterance,listener,What is the name of your band?,questioning
hit:5105_conv:10210,utterance,speaker,"It's 9 limit, because we're 9 people.",neutral
hit:5105_conv:10210,utterance,listener,That's a lot. What kind of music do you play>,questioning
hit:6236_conv:12473,situation,none,i cant wait for next week!,excited
hit:6236_conv:12473,utterance,speaker,i cant wait for next week!,excited
hit:6236_conv:12473,utterance,listener,what's going on,questioning
hit:6236_conv:12473,utterance,speaker,kids go back to school!!!,excited
hit:6236_conv:12473,utterance,listener,my daughter started today. she was so excited,proud
hit:11702_conv:23404,situation,none,I have been in vacation in Mexico for one week now. I am buying gifts for my family before coming back.,joyful
hit:11702_conv:23404,utterance,speaker,I have been in vacation in Mexico for one week now. I am buying gifts for my family before coming back.,joyful
hit:11702_conv:23404,utterance,listener,"Wow, lucky you.  I hope you are enjoying your time there.  They will be appreciative of the gifts.",encouraging
hit:11702_conv:23404,utterance,speaker,I hope they will appreciate the gifts. I bought already for my brother a t-shirt of the Mexico national soccer team and a sombrero.,caring
hit:11702_conv:23404,utterance,listener,How much longer are you staying for?,questioning
hit:4183_conv:8367,situation,none,I am really looking forward to eating dinner later.  I can't wait to eat tacos!,anticipating
hit:4183_conv:8367,utterance,speaker,I am really looking forward to eating dinner later.,anticipating
hit:4183_conv:8367,utterance,listener,What are you going to eat?,questioning
hit:4183_conv:8367,utterance,speaker,I'm going to have tacos. I can't wait for it!,excited
hit:4183_conv:8367,utterance,listener,Homemade or from a restaraunt?,questioning
hit:8657_conv:17314,situation,none,Going to panama city in a few weeks.  Can't wait!,anticipating
hit:8657_conv:17314,utterance,speaker,Only about 3 weeks to go!,excited
hit:8657_conv:17314,utterance,listener,Three weeks to what?!?!?!?!?!?,questioning
hit:8657_conv:17314,utterance,speaker,Going on vacation!!!!,excited
hit:8657_conv:17314,utterance,listener,Awesome!  Where are you going?,questioning
hit:8657_conv:17314,utterance,speaker,We're going to Panama City!!  Wooot!  Taking the kids to the beach!,excited
hit:7560_conv:15121,situation,none,I am so ready to go to Japan.,excited
hit:7560_conv:15121,utterance,speaker,I am so ready to go to Japan.,excited
hit:7560_conv:15121,utterance,listener,Wow! When do you go?,questioning
hit:7560_conv:15121,utterance,speaker,I leave in November.,sad
hit:7560_conv:15121,utterance,listener,Not too long to wait then. Are you going to Tokyo?,questioning
hit:4302_conv:8604,situation,none,I get my new vacuum tomorrow! It's been a long time since I bought one brand new. I am super excited!,excited
hit:4302_conv:8604,utterance,speaker,I get my new vacuum tomorrow! It's been a long time since I bought one brand new.,excited
hit:4302_conv:8604,utterance,listener,That's great. You have to buy a new one every so often as the motors get weak in them.,acknowledging
hit:4302_conv:8604,utterance,speaker,"Yes they do, I just hate spending money if I don't have too. I have a kirby but it needs to be fixed and I don't know how to do it. So I found a great deal on a new one until then. Can't wait to get cleaning! I like to clean weirdly...",excited
hit:4302_conv:8604,utterance,listener,I love the way carpet feels after you use a brand new vacuum on it. Almost like it's new again.,impressed
hit:4302_conv:8604,utterance,speaker,Oh yes! If only I could buy one whenever one got worn out lol,neutral
hit:1553_conv:3107,situation,none,My daughter told me I should be expecting a shipment soon. I don't know what it could be!,anticipating
hit:1553_conv:3107,utterance,speaker,My daughter told me I should be expecting a shipment soon. I don't know what it could be!,anticipating
hit:1553_conv:3107,utterance,listener,"Oh, I love surprises like that! How exciting!",joyful
hit:1553_conv:3107,utterance,speaker,Yea. She won't tell me what it is. I hope she didn't spend too much money though.,consoling
hit:1553_conv:3107,utterance,listener,I hope not either but it's sweet!,encouraging
hit:2952_conv:5904,situation,none,I can't stop thinking about when Christmas will be here. I love how New Years comes right after that.,anticipating
hit:2952_conv:5904,utterance,speaker,I can't stop thinking about when Christmas will be here. I love how New Years comes right after that.,anticipating
hit:2952_conv:5904,utterance,listener,I am waiting for Halloween. Its my favorite.,anticipating
hit:2952_conv:5904,utterance,speaker,"Wow, I forgot about that too. All the girls and their outfits, oh baby.",jealous
hit:2952_conv:5904,utterance,listener,Lol. I do themes with me and my kids. Then I eat all of their candy,guilty
hit:7553_conv:15106,situation,none,I'm looking forward to the Spanish Supercup tonight.,anticipating
hit:7553_conv:15106,utterance,speaker,I'm looking forward to watching teh Spanish Supercopa tonight.,anticipating
hit:7553_conv:15106,utterance,listener,"don't be too anxious, i trust your team will win",trusting
hit:7553_conv:15106,utterance,speaker,"I'm not anxious about it - I don't support either team, but like to watch the spectacle.",excited
hit:7553_conv:15106,utterance,listener,"haha, i finally meet someone who is like me, game on buddy",hopeful
hit:6026_conv:12052,situation,none,I can not wait until Saturday. It will be my wife and I's 5 year anniversary,anticipating
hit:6026_conv:12052,utterance,speaker,I can not wait until Saturday.,anticipating
hit:6026_conv:12052,utterance,listener,Oh yeah? What's happening on Saturday?,questioning
hit:6026_conv:12052,utterance,speaker,It will be my wife and I's 5 year anniversary,sentimental
hit:6026_conv:12052,utterance,listener,Congratulations! I hope you have something fun planned to celebrate.,wishing
hit:4377_conv:8754,situation,none,I am sad but ready for my child to gradate high school.,excited
hit:4377_conv:8754,utterance,speaker,I am sad but ready for my child to graduate high school.,proud
hit:4377_conv:8754,utterance,listener,Aw.  I bet that is so bittersweet. Do they graduate next May?,questioning
hit:4377_conv:8754,utterance,speaker,Yes and he already knows where he is going to college.,agreeing
hit:4377_conv:8754,utterance,listener,That is a good sign!  I know many kids that age who have no direction so it sounds like he's really going places.  Do you have any other kids that will still be at home?,questioning
hit:1172_conv:2344,situation,none,I was excited my first day of college. I was excited about my next step in life,excited
hit:1172_conv:2344,utterance,speaker,I was excited my first day of college. I was excited to start my next chapter,excited
hit:1172_conv:2344,utterance,listener,"So, you are not anymore?",questioning
hit:1172_conv:2344,utterance,speaker,It was a long time ago,nostalgic
hit:1172_conv:2344,utterance,listener,Did you graduate?,questioning
hit:3173_conv:6346,situation,none,I can’t wait to go on a blind date,anxious
hit:3173_conv:6346,utterance,speaker,"I can’t wait to go on a blind date"".",anxious
hit:3173_conv:6346,utterance,listener,Nice! Where did you meet your date?,questioning
hit:3173_conv:6346,utterance,speaker,I still havent met him. My friend is having us meet,apprehensive
hit:3173_conv:6346,utterance,listener,That's really cool. Where is the date going to be at?,acknowledging
hit:4390_conv:8780,situation,none,"I'm going camping next weekend. I heard there are making camping spots, so we won't have to sleep in our cars this time around.",excited
hit:4390_conv:8780,utterance,speaker,"I'm going camping next weekend. I heard there are making camping spots, so we won't have to sleep in our cars this time around.",excited
hit:4390_conv:8780,utterance,listener,That,surprised
hit:4390_conv:8780,utterance,speaker,What was that?,questioning
hit:4390_conv:8780,utterance,listener,AH-HEM! What I meant to say prior to my keyboard malfunction was...that sounds really neat! Where are you going to go camping?,questioning
hit:5512_conv:11025,situation,none,"I cannot wait for the newest Mario Party game, it looks like so much fun to m!",anticipating
hit:5512_conv:11025,utterance,speaker,"I cannot wait for the newest Mario Party game, it looks like so much fun to me!",anticipating
hit:5512_conv:11025,utterance,listener,I love playing Mario!,nostalgic
hit:5512_conv:11025,utterance,speaker,Mario Odyssey was really good as well!,neutral
hit:5512_conv:11025,utterance,listener,"I haven't played that one, I will have to try it out.",neutral
hit:3715_conv:7431,situation,none,I have a two week vacation coming up in Greece that I've been looking forward to. It can't come fast enough!,anticipating
hit:3715_conv:7431,utterance,speaker,I have a two week vacation coming up in Greece that I've been looking forward to!,anticipating
hit:3715_conv:7431,utterance,listener,I don't blame you for being excited! What are you going to see on your trip?,questioning
hit:3715_conv:7431,utterance,speaker,"To be honest, I haven't planned it out all that much. I like to adventure as I go! But, I will definitly be seeing Santorini",anticipating
hit:3715_conv:7431,utterance,listener,I'm so jealous! I hope you have a great trip!,encouraging
hit:11470_conv:22940,situation,none,My first grandchild will be born this fall and I am anticipating being a grandmother!,anticipating
hit:11470_conv:22940,utterance,speaker,My son and his wife are expecting their first child this fall. I am so excited and looking forward to being a grandmother.,joyful
hit:11470_conv:22940,utterance,listener,thats so awesome congrats,acknowledging
hit:11470_conv:22940,utterance,speaker,"Thanks, the excitement of looking forward to the birth is so strong. The build up is growing each day,",wishing
hit:11470_conv:22940,utterance,listener,my daughter just had her 2nd such happy,joyful
hit:11470_conv:22940,utterance,speaker,Oh Congrats! Its just so exciting I can hardly wait. I am so ready to be the coolest grandma on the planet. Words can;t describe how much I look forward to it.,anticipating
hit:12366_conv:24733,situation,none,"I cannot wait for the new super smash bros, it is gonna be amazing",anticipating
hit:12366_conv:24733,utterance,speaker,"I cannot wait for the new super smash bros, it is gonna be amazing",anticipating
hit:12366_conv:24733,utterance,listener,Is that a game ?,questioning
hit:12366_conv:24733,utterance,speaker,"It is, you have never heard of it?",questioning
hit:12366_conv:24733,utterance,listener,"No, I'm sure I'm a bit older than you.",neutral
hit:779_conv:1558,situation,none,I'm going on a date this weekend. I'm pretty anxious about it.,excited
hit:779_conv:1558,utterance,speaker,I haven't been on a date in a while. I have one this weekend.,hopeful
hit:779_conv:1558,utterance,listener,Do you know where you're going yet?,questioning
hit:779_conv:1558,utterance,speaker,We're going to a restaurant I like. If the date is bad I know the food will be good.,trusting
hit:779_conv:1558,utterance,listener,"Well, that's a nice plan. I hope you enjoy yourself.",encouraging
hit:779_conv:1558,utterance,speaker,I hope so too.,encouraging
hit:12119_conv:24239,situation,none,I'm always expecting new money opportunities.  If a door opens I'm going in,anticipating
hit:12119_conv:24239,utterance,speaker,Since I'm self-employed I'm always expecting new opportunities for increasing my income.  It feels good to be financially independent,anticipating
hit:12119_conv:24239,utterance,listener,"Oh cool!  I bet it's also nice not having a boss breathing down your neck, right?",acknowledging
hit:12119_conv:24239,utterance,speaker,Yeah totally.  Are you self-employed too,agreeing
hit:12119_conv:24239,utterance,listener,I have been in the past.  Right now I'm part time with some work at home/stuff.  So yeah I do remember liking not having a boss the most!,nostalgic
hit:7492_conv:14984,situation,none,My birthday is next week! I can't wait!,excited
hit:7492_conv:14984,utterance,speaker,My birthday is in less than a week!,excited
hit:7492_conv:14984,utterance,listener,Are you doing anything special for it?,questioning
hit:7492_conv:14984,utterance,speaker,I'm not sure yet but I'm hoping someone will throw me a party.,hopeful
hit:7492_conv:14984,utterance,listener,"You could always throw yourself a party. That way you can invite who you want, and avoid seeing people you don't want. Haha",suggesting
hit:480_conv:960,situation,none,My aunt is coming to visit.,excited
hit:480_conv:960,utterance,speaker,My aunt is coming to visit soon. I'm ridiculously excited because she always makes this desert I love.,excited
hit:480_conv:960,utterance,listener,That's awesome. What desert is it?,acknowledging
hit:480_conv:960,utterance,speaker,Lemon squares. It's basically shortbread with lemon meringue on top.,disgusted
hit:480_conv:960,utterance,listener,"I don't like lemon deserts that much, but that sounds amazing.",acknowledging
hit:3552_conv:7104,situation,none,I cannot wait for the new super smash bros for the nintendo switch,anticipating
hit:3552_conv:7104,utterance,speaker,I cannot wait for the new super smash bros for the nintendo switch,anticipating
hit:3552_conv:7104,utterance,listener,"I love the switch, I have been thinking about buying my own.",impressed
hit:3552_conv:7104,utterance,speaker,"You should, it is amazing, I play so often, the novelty of having console games anywhere does not wear off, trust me!",acknowledging
hit:3552_conv:7104,utterance,listener,Would you say you play it more at home or on the go?,questioning
hit:3552_conv:7104,utterance,speaker,"At home because I am a home body, but I play like in my bed, at the table, the bathroom, just cause I do not like being glued in one spot like a PC or PS4 makes you do",content
hit:2862_conv:5725,situation,none,My daughter is going to be a senior in high school this year. She will graduate and go to college next year. I am so excited for her.,hopeful
hit:2862_conv:5725,utterance,speaker,My daughter is going to be a senior in high school this year. I am so excited for her.,sentimental
hit:2862_conv:5725,utterance,listener,That's fantastic! Senior year can be such a fun experience! I hope that she enjoys it. Is she going to take a senior trip?,encouraging
hit:2862_conv:5725,utterance,speaker,I don't know if her class will take one. We are going on a cruise for the first time during Spring Break with my whole family. I can't wait to see what the future holds for her.,anxious
hit:2862_conv:5725,utterance,listener,That sounds exciting! I went on my first cruise in March; we had a blast!,excited
hit:11263_conv:22526,situation,none,"My wife and I going on vacation to Maine this fall, and I'm very excited for it.",excited
hit:11263_conv:22526,utterance,speaker,"My wife and I are taking a vacation to Maine this fall, and I've never been before!",excited
hit:11263_conv:22526,utterance,listener,How exciting.   What do you plan on seeing while there?,questioning
hit:11263_conv:22526,utterance,speaker,"We are going to stay in Portland and explore it for a couple days, and we're probably going to do a lot of hiking so we can see all the beautiful scenery while we're there.",excited
hit:11263_conv:22526,utterance,listener,I am jealous.  I love being out in nature,jealous
hit:9062_conv:18124,situation,none,my husband and i are trying to get pregnant by the end of the year,anticipating
hit:9062_conv:18124,utterance,speaker,my husband and i are trying to get pregnant by the end of the year,anticipating
hit:9062_conv:18124,utterance,listener,Good luck are you hoping for a boy or girl?,wishing
hit:9062_conv:18124,utterance,speaker,we just want a healthy baby. the sex is not importatnt to us,caring
hit:9062_conv:18124,utterance,listener,That is so exciting.,acknowledging
hit:9062_conv:18124,utterance,speaker,i hope we can make it finally happen for us. we've been trying for over 6 years now.,encouraging
hit:11047_conv:22094,situation,none,I had to look for another house but couldn't find anything for three months. I thought I was never going to find one.,anticipating
hit:11047_conv:22094,utterance,speaker,I had to look for another house but couldn't find anything for three months. I thought I was never going to find one.,anticipating
hit:11047_conv:22094,utterance,listener,Did you finally manage to find a house you like?,questioning
hit:11047_conv:22094,utterance,speaker,"Yes, finally I found one. But that was a long and tiring process. I started losing hope at some point.",disappointed
hit:11047_conv:22094,utterance,listener,I remember how frustrating house hunting was.  Glad it has worked out for you.,grateful
hit:9131_conv:18262,situation,none,I'm going for some hot pot this weekend.,anticipating
hit:9131_conv:18262,utterance,speaker,I'm going for some hot pot this weekend,anticipating
hit:9131_conv:18262,utterance,listener,That sounds so good!,acknowledging
hit:9131_conv:18262,utterance,speaker,It's pretty amazing! Just wish it wasn't so pricey lol.,acknowledging
hit:9131_conv:18262,utterance,listener,I know right!  Asian food is pricey.,agreeing
hit:2940_conv:5881,situation,none,I can't wait to get to the ocean!,excited
hit:2940_conv:5881,utterance,speaker,I can't wait to get to the ocean! It's been a long time coming for me!,excited
hit:2940_conv:5881,utterance,listener,Nice! Are you going scuba divng?,questioning
hit:2940_conv:5881,utterance,speaker,"No, I've never done that but my favorite thing is the food! I love the ice cream and french fries down the shore.",joyful
hit:2940_conv:5881,utterance,listener,"Ah, gotcha. Sounds delicious!",acknowledging
hit:4592_conv:9184,situation,none,I could not wait to go to the amusement park a few weeks ago,excited
hit:4592_conv:9184,utterance,speaker,I could not wait to go to the amusement park last week,excited
hit:4592_conv:9184,utterance,listener,Did you enjoy it?,questioning
hit:4592_conv:9184,utterance,speaker,It was so much fun,acknowledging
hit:4592_conv:9184,utterance,listener,That is great to have fun.,acknowledging
hit:12395_conv:24790,situation,none,"I'm excited for fall to start, I love layering my clothes",prepared
hit:12395_conv:24790,utterance,speaker,"I'm excited for fall to start, I love layering my clothes",prepared
hit:12395_conv:24790,utterance,listener,I do too. I wish we could have fall weather longer.,agreeing
hit:12395_conv:24790,utterance,speaker,"Yeah, me too, where I live it really transitions into winter really quickly.",agreeing
hit:12395_conv:24790,utterance,listener,Same here and next thing you know it's a blizzard.,surprised
hit:1999_conv:3998,situation,none,I can't wait until Madden 19 comes out next week.  I get it every year and it helps me look forward to football season!,anticipating
hit:1999_conv:3998,utterance,speaker,"Next week Madden 19 comes out, I look forward to it every year!",anticipating
hit:1999_conv:3998,utterance,listener,I used to play Madden a lot so I understand the excitement.  It is a fun game,agreeing
hit:1999_conv:3998,utterance,speaker,"I agree, it also means football season is around the corner which is my happiest time of the year.  What about you?",agreeing
hit:1999_conv:3998,utterance,listener,"I do enjoy football, it means that fall is right around the corner and I love the weather",joyful
hit:1999_conv:3998,utterance,speaker,Yes thankfully that means summer is going to someday end.  It has been brutally hot where I am.,grateful
hit:1999_conv:3998,utterance,listener,"Me too, god bless air conditioning",agreeing
hit:1999_conv:3998,utterance,speaker,"Yes whoever invented air conditioning deserves a Nobel peace prize, he or she has probably prevented a million fights and a million deaths lol.",agreeing
hit:1999_conv:3998,utterance,listener,"True,  heat makes me angry",agreeing
hit:6998_conv:13997,situation,none,I am having my first child in a couple of months and I am anxious about it.,anticipating
hit:6998_conv:13997,utterance,speaker,I am having my first child and I am anxious about it.,anticipating
hit:6998_conv:13997,utterance,listener,"that is awesome i would feel the same way , i want to be a father one day i am really happy for you",acknowledging
hit:6998_conv:13997,utterance,speaker,"Thank you, I can't wait.",wishing
hit:6998_conv:13997,utterance,listener,"you made my day , hope everything goes well",encouraging
hit:7694_conv:15388,situation,none,There is a craft fair I just love to go to. They have such wonderful things. I couldn't wait to go.,anticipating
hit:7694_conv:15388,utterance,speaker,I love to go to craft fairs. The best one of the year was coming up. I couldn't wait to go.,anticipating
hit:7694_conv:15388,utterance,listener,You must be really excited for it.,acknowledging
hit:7694_conv:15388,utterance,speaker,I always get such unique things there. And the prices are great!,joyful
hit:7694_conv:15388,utterance,listener,"I agree, there are great ways to buy unique things",agreeing
hit:8113_conv:16227,situation,none,"My new ceiling fan is arriving this afternoon, cant wait",excited
hit:8113_conv:16227,utterance,speaker,"cant wait for my new ceiling fan to get here, it was expensive",anticipating
hit:8113_conv:16227,utterance,listener,Is your current ceiling fan broken?,questioning
hit:8113_conv:16227,utterance,speaker,no i just bought a house so ripped out the old one for a more contemporary look,nostalgic
hit:8113_conv:16227,utterance,listener,"Nice, I hope you enjoy it.   Grats on the house too.",encouraging
hit:748_conv:1497,situation,none,I'm starting my junior year in college in a month. I am so excited. I can't wait.,anticipating
hit:748_conv:1497,utterance,speaker,My junior year of college starts in August. I am studying criminal justice.,excited
hit:748_conv:1497,utterance,listener,I would have loved to study criminal justice,hopeful
hit:748_conv:1497,utterance,speaker,"I have switched my major three times, but I think I'm sticking with this one. I ready to graduate.",faithful
hit:748_conv:1497,utterance,listener,"I hear you. I love true crime, so I think that would be such a fun thing to study",acknowledging
hit:748_conv:1497,utterance,speaker,True crime is awesome. I love watching different shows about the same case. There is always new information and different perspectives.,impressed
hit:4382_conv:8764,situation,none,I am looking forward to the upcoming football season.  I can't wait for tailgates!,anticipating
hit:4382_conv:8764,utterance,speaker,I am looking forward to the upcoming football season.,anticipating
hit:4382_conv:8764,utterance,listener,Yeah it should be a good one. Who is your favorite team?,questioning
hit:4382_conv:8764,utterance,speaker,The Dallas Cowboys!  I can't wait for tailgates!,excited
hit:4382_conv:8764,utterance,listener,Hope Dak has a good year! I am all about the tailgating.,hopeful
hit:11679_conv:23358,situation,none,I really wanted to live in the house that tom brady had with giselle in massachusets. I was so psyched when I saw it was on the market for only 13 mil!,excited
hit:11679_conv:23358,utterance,speaker,I really wanted to live in the house that tom brady had with giselle in massachusets.,jealous
hit:11679_conv:23358,utterance,listener,"that sounds quite cool, did you not get the house",acknowledging
hit:11679_conv:23358,utterance,speaker,Oh of course I did! I was so psyched when I saw it was on the market for only 13 mil!,excited
hit:11679_conv:23358,utterance,listener,wow what a steal,acknowledging
hit:8964_conv:17928,situation,none,I just ordered from a new restaurant. I hear its really good.,anticipating
hit:8964_conv:17928,utterance,speaker,I just ordered delivery from a new vegan restaurant,anticipating
hit:8964_conv:17928,utterance,listener,Was it good?,questioning
hit:8964_conv:17928,utterance,speaker,It hasn't come yet. I'm not vegan but I've been told its really good so I can't wait,anticipating
hit:8964_conv:17928,utterance,listener,Cool! There isn't anything like that around where I live,acknowledging
hit:8964_conv:17928,utterance,speaker,It's new so I'm branching out. Cant live off of burgersa and fries lol,content
hit:5284_conv:10569,situation,none,"One day, I ordered some pizza. It was going to come in 30 minutes, but that 30 minutes felt like hours.",anticipating
hit:5284_conv:10569,utterance,speaker,The pizza I ordered was going to come in 30 minutes.,anticipating
hit:5284_conv:10569,utterance,listener,did it show up on time?,questioning
hit:5284_conv:10569,utterance,speaker,"Yes, but It felt like hours!",neutral
hit:5284_conv:10569,utterance,listener,waiting is the hardest part,anticipating
hit:6839_conv:13679,situation,none,"I had a argument with my manager. I think that I will be let go soon,",anticipating
hit:6839_conv:13679,utterance,speaker,"I had a argument with my manager. I think that I will be let go soon,",anticipating
hit:6839_conv:13679,utterance,listener,What did you argue about?,questioning
hit:6839_conv:13679,utterance,speaker,We couldn't agree on how to conduct the project. It is not the first time. I need to start looking for another job before it is too late.,devastated
hit:6839_conv:13679,utterance,listener,"That is smart, sorry that is happening to you!",sympathizing
hit:4169_conv:8339,situation,none,"christmas, the holidays in general this year in my new home.",anticipating
hit:4169_conv:8339,utterance,speaker,"I just moved to a new state, new home.. looking so forward to the holidays this year!",joyful
hit:4169_conv:8339,utterance,listener,Are you gonna go home for the holidays?,questioning
hit:4169_conv:8339,utterance,speaker,"No, this is my home now.. just cant wait to decorate and have a beach like christmas instead of snow!",excited
hit:4169_conv:8339,utterance,listener,"Ah that makes sense, I love snow myself, but to each their own!",neutral
hit:1141_conv:2283,situation,none,Turning 21 next week. I hope I hit it off with a girl.,hopeful
hit:1141_conv:2283,utterance,speaker,Turning 21 next week. I hope I hit it off with a girl,hopeful
hit:1141_conv:2283,utterance,listener,That's a good goal!  I recommend online dating if you are trying to meet many different women!,suggesting
hit:1141_conv:2283,utterance,speaker,Any apps you recommend?,questioning
hit:1141_conv:2283,utterance,listener,I hear eharmony is pretty good.  I have a couple friends who have had success with it.,impressed
hit:695_conv:1391,situation,none,"The other evening watching the World Cup soccer I was full of anticipation, hoping that England would make it to the final",anticipating
hit:695_conv:1391,utterance,speaker,Unfortunately it didn't work out so well,disappointed
hit:695_conv:1391,utterance,listener,"Sorry to hear that, what happened?",sympathizing
hit:695_conv:1391,utterance,speaker,"England lost in the World Cup soccer semi-final, such a disappointment!",devastated
hit:695_conv:1391,utterance,listener,That was a hard watch. They were a strong young team and should have won but missed a few chances in the first half.,impressed
hit:695_conv:1391,utterance,speaker,"yes, to be fair though, I think the best team won in the end, Croatia deserved their victory",agreeing
hit:4471_conv:8942,situation,none,I can't wait to get married,anticipating
hit:4471_conv:8942,utterance,speaker,I cant wait to be a bride,anticipating
hit:4471_conv:8942,utterance,listener,"true, every girl's dream to be one day .. :)",encouraging
hit:4471_conv:8942,utterance,speaker,I know. All i need is a boyfriend now,agreeing
hit:4471_conv:8942,utterance,listener,"haha.. well, as you know there are plenty of fish in the sea",neutral
hit:1062_conv:2124,situation,none,School is going to start in a few weeks. Not looking forward to it.,anticipating
hit:1062_conv:2124,utterance,speaker,School is going to start in a few weeks. Not looking forward to it.,anticipating
hit:1062_conv:2124,utterance,listener,"I'm excited personally, I guess you have to like your school and what you're studying.",excited
hit:1062_conv:2124,utterance,speaker,"Yeah, I do like it. It will be nice in some ways. But I'm not looking forward to having to write papers.",neutral
hit:1062_conv:2124,utterance,listener,I hate writing papers too. That's why I am an engineering major. Lol its still pretty hard though.,neutral
hit:8534_conv:17068,situation,none,I am super excited for the new super smash bros!,anticipating
hit:8534_conv:17068,utterance,speaker,I am super excited for the new super smash bros!,anticipating
hit:8534_conv:17068,utterance,listener,Sweet. Will there be new characters?,questioning
hit:8534_conv:17068,utterance,speaker,"Oh yeah, all the most requested ones",agreeing
hit:8534_conv:17068,utterance,listener,When did you start playing?,questioning
hit:6700_conv:13400,situation,none,"I'm so looking forward to college football season, Saturdays are going to be awesome!",anticipating
hit:6700_conv:13400,utterance,speaker,"I'm so looking forward to college football season, Saturdays are going to be awesome!",anticipating
hit:6700_conv:13400,utterance,listener,Fun friends and good food. Who is your team?,questioning
hit:6700_conv:13400,utterance,speaker,Oklahoma Sooners!  But I enjoy just veging out and watching games all Saturday!,content
hit:6700_conv:13400,utterance,listener,Boomer Sooner!,anticipating
hit:8709_conv:17419,situation,none,I am looking forward to my new job.  I can't wait to start.,anticipating
hit:8709_conv:17419,utterance,speaker,I am looking forward to my new job.,anticipating
hit:8709_conv:17419,utterance,listener,"Congratulations, is in an area that you are interested in?",questioning
hit:8709_conv:17419,utterance,speaker,"Yes, custodial services.  I can't wait to start!",prepared
hit:8709_conv:17419,utterance,listener,"Awesome, I'm happy for you, good luck!",wishing
hit:1918_conv:3836,situation,none,I booked a vacation next week and it's going to be fun!,excited
hit:1918_conv:3836,utterance,speaker,I booked a vacation next week! I'm looking forward to going,excited
hit:1918_conv:3836,utterance,listener,Nice! Where at,acknowledging
hit:1918_conv:3836,utterance,speaker,Orlando! I haven't been there for many years,nostalgic
hit:1918_conv:3836,utterance,listener,Cool traveling what are your plans so far,questioning
hit:9195_conv:18390,situation,none,There's this Japanese restaurant I keep passing on my way to work. I'm finally going to check it out this weekend.,anticipating
hit:9195_conv:18390,utterance,speaker,There's this Japanese restaurant I keep passing on my way to work. I'm finally going to check it out this weekend,anticipating
hit:9195_conv:18390,utterance,listener,Oh yeah? Was it any good?,questioning
hit:9195_conv:18390,utterance,speaker,Not sure yet. I'm trying it this weekend.,apprehensive
hit:9195_conv:18390,utterance,listener,Oh I see. What made you finally decide to try it out?,questioning
hit:7567_conv:15135,situation,none,I'm looking forward to all the football today,anticipating
hit:7567_conv:15135,utterance,speaker,I'm looking forward to all the soccer on TV today,anticipating
hit:7567_conv:15135,utterance,listener,Who is playing?,questioning
hit:7567_conv:15135,utterance,speaker,There are lots of games on. The best is Barcelona v Sevilla in Tangiers for the Supercopa,excited
hit:7567_conv:15135,utterance,listener,What channel is it on?,questioning
hit:7567_conv:15135,utterance,speaker,Sky Sports in the UK,anticipating
hit:8663_conv:17327,situation,none,I can't stop thinking about my job interview tomorrow. It's going to be tough!,anticipating
hit:8663_conv:17327,utterance,speaker,I can't stop thinking about my job interview tomorrow.,anxious
hit:8663_conv:17327,utterance,listener,You must be really excited of the interview and i hope you will do well,encouraging
hit:8663_conv:17327,utterance,speaker,I am nervous beyond belief! I just want to nail it so I can start making the big bucks at McDonalds!,anxious
hit:8663_conv:17327,utterance,listener,You will nail it. Just be confident and just be yourself!!,confident
hit:457_conv:914,situation,none,I went on a job interview and I have been waiting all week for an answer about if I got the job or not.,anticipating
hit:457_conv:914,utterance,speaker,"I have been looking for a job for months, going on interview after interview and I finally went on one that I am really interested in but I have been waiting all week to find out if I got it or not.",anticipating
hit:457_conv:914,utterance,listener,"Ugh, I hate the waiting game. What's the job for? Have you tried calling back and checking in?",questioning
hit:457_conv:914,utterance,speaker,Its a teaching job.  I didn't call but I did email the guy and touch base with him.  But he didn't reply :(,disappointed
hit:457_conv:914,utterance,listener,Teaching sounds good. We seriously need more amazing teachers. I'll pray that it will all work out for you.,hopeful
hit:457_conv:914,utterance,speaker,Thank you so much!  I really appreciate that!  I feel like I've been waiting forever!,sympathizing
hit:8905_conv:17810,situation,none,"I called my new boss about when I need to come in to work for the first time, and they said they'd call me back. I keep waiting for the phone to ring, and it's getting late, but they're not calling me.",anticipating
hit:8905_conv:17810,utterance,speaker,"I'm transferring to a new job and it's just beena  headache getting the paperwork done. I called my new boss to ask when I come into work, and they said they'd call me back. It's getting pretty late and I've been guarding my phone, but they still haven't called me back.",annoyed
hit:8905_conv:17810,utterance,listener,that's annoying. maybe you should try giving them a call again?,suggesting
hit:8905_conv:17810,utterance,speaker,They've been obviously annoyed with me because I've had to finaggle them to get me transferred already. I hate to call again but I think I might have to.,apprehensive
hit:8905_conv:17810,utterance,listener,"i completely understand, i hope they will call you soon so you won't have to",agreeing
