Dialog_ID,Type,Actor,Text
hit:10726_conv:21453,utterance,speaker,do you havde children I do and my little girl made aF- on her spelling test last week.
hit:10726_conv:21453,utterance,listener,Yes I do
hit:10726_conv:21453,utterance,speaker,She promised she would do better this week I asked to see her spelling test and she made a A+.
hit:10726_conv:21453,utterance,listener,"Wow, you must be very proud of her"
hit:5275_conv:10551,situation,none,i was impressed when i saw lebron had gone to the lakers
hit:5275_conv:10551,utterance,speaker,i was impressed when i saw lebron had gone to the lakers
hit:5275_conv:10551,utterance,listener,Oh sports...I have no idea about this subject. Lakers is basketball right?
hit:5275_conv:10551,utterance,speaker,yes it is
hit:5275_conv:10551,utterance,listener,Great! Is that your favorite sports team?
hit:1546_conv:3092,situation,none,My aunt can juggle 6 items.
hit:1546_conv:3092,utterance,speaker,My aunt can juggle 6 items
hit:1546_conv:3092,utterance,listener,That is so cool.  What kinda stuff does she juggle?
hit:1546_conv:3092,utterance,speaker,Mostly jobs and children.
hit:1546_conv:3092,utterance,listener,hahaha funny.
hit:1546_conv:3092,utterance,speaker,I did not mean to be? I wanted to tell you about how amazing she is.
hit:3060_conv:6121,situation,none,Saw this lttle old lady working at a Costco. She was upbeat as ever.
hit:3060_conv:6121,utterance,speaker,Saw this lttle old lady working at a Costco. She was upbeat as ever.
hit:3060_conv:6121,utterance,listener,I love going to Costco.
hit:3060_conv:6121,utterance,speaker,Yea? What are your staples to get from there?
hit:3060_conv:6121,utterance,listener,I always get rice and steak there.
hit:10389_conv:20779,situation,none,"I came back home and saw that every where was clean,my baby sister did the magic,and i was excited about that"
hit:10389_conv:20779,utterance,speaker,She always make me proud
hit:10389_conv:20779,utterance,listener,Who always made you proud?
hit:10389_conv:20779,utterance,speaker,My baby sister that came for holidays
hit:10389_conv:20779,utterance,listener,That's great that she makes you proud.
hit:3143_conv:6286,situation,none,I left my daughter home today and she cleaned the entire house. That was unexpected
hit:3143_conv:6286,utterance,speaker,MY daughter stayed home while I ran errands today
hit:3143_conv:6286,utterance,listener,Did she get into any trouble?
hit:3143_conv:6286,utterance,speaker,Surprisingly she had cleaned the house.
hit:3143_conv:6286,utterance,listener,Well that was very nice of her. Did you give her anything in return?
hit:3143_conv:6286,utterance,speaker,She asked for an expensive pair of shoes as soon as I walked in the door lol
hit:11069_conv:22139,situation,none,I am very pleased with my son. He has been on his own for 3 years now and doing well for himself.
hit:11069_conv:22139,utterance,speaker,My son has made me very proud. He's been on his own for the past 3 years and he is doing very well.
hit:11069_conv:22139,utterance,listener,"That is great, How far is he away from yoyu"
hit:11069_conv:22139,utterance,speaker,1800 miles away! Hopefully some day he will move closer to me.
hit:11069_conv:22139,utterance,listener,Yeah that is pretty far
hit:12233_conv:24466,situation,none,I met a girl from South Korea who has been travelling the world by bicycle alone. She created a blog and has had people support her to continue travelling.
hit:12233_conv:24466,utterance,speaker,I met a girl from South Korea who has been travelling the world by bicycle alone. She created a blog and has had people support her to continue travelling.
hit:12233_conv:24466,utterance,listener,That sounds really cool.  Is her Blog very popular?
hit:12233_conv:24466,utterance,speaker,"I would assume so. I dont know how many people follow it, but shes made enough money to travel for I think 8 years."
hit:12233_conv:24466,utterance,listener,Oh my goodness!  That is so awesome.  I would love to be able to do something like that.
hit:12233_conv:24466,utterance,speaker,Me too. I want to start a blog. Problem: Im a lazy writer.
hit:5338_conv:10676,situation,none,I was pleased with my youngest daughters progress in learning the piano last night as she played for us.
hit:5338_conv:10676,utterance,speaker,I was pleased with my youngest daughters progress in learning the piano last night as she played for us.
hit:5338_conv:10676,utterance,listener,You must be so proud. Im sure she put in a lot of work to learn.
hit:5338_conv:10676,utterance,speaker,"She has, and her sister is a violinist too."
hit:5338_conv:10676,utterance,listener,"Wow, so talented. That must make you very happy to see them do well at something."
hit:7409_conv:14819,situation,none,"The first time I saw tiger woods playing golf, I was really very influenced bu his style of play"
hit:7409_conv:14819,utterance,speaker,Have you ever seen tiger woods game?
hit:7409_conv:14819,utterance,listener,I have not - do you enjoy watching him?
hit:7409_conv:14819,utterance,speaker,"The first time when I saw him playing, I was very influenced by his style!"
hit:7409_conv:14819,utterance,listener,He is pretty amazing!
hit:4306_conv:8612,situation,none,"My friend taught himself how to skate, and he just won his first competition."
hit:4306_conv:8612,utterance,speaker,"My friend taught himself how to skate, and he just won his first competition."
hit:4306_conv:8612,utterance,listener,Congrats to him!  What type of skating?
hit:4306_conv:8612,utterance,speaker,"I'm not familiar with skating myself, but he was skating on some kind of rap and doing all kinds of tricks."
hit:4306_conv:8612,utterance,listener,"Oh, now I understand.  He is skateboarding."
hit:4157_conv:8315,situation,none,I recently was very shocked and happy to find my husband had cleaned the entire house while I was out with friends.
hit:4157_conv:8315,utterance,speaker,I recently was very shocked and happy to find my husband had cleaned the entire house
hit:4157_conv:8315,utterance,listener,That was sweet of him!  Were you shocked because that's something that never happens?
hit:4157_conv:8315,utterance,speaker,Yes! I was out with some friends and have never come home to a house being so clean after an outing with friends!
hit:4157_conv:8315,utterance,listener,I guess you need to go out more often so he can keep surprising you.
hit:3298_conv:6596,situation,none,I watched a man eat an entire turkey the other day.  I was really inspired from seeing it.
hit:3298_conv:6596,utterance,speaker,I watched a man eat an entire turkey the other day.
hit:3298_conv:6596,utterance,listener,wow thats crazy.
hit:3298_conv:6596,utterance,speaker,I was really inspired from seeing it.
hit:3298_conv:6596,utterance,listener,i bet it was with something like that.
hit:1475_conv:2950,situation,none,My daughter has gone through elementary school with all As!
hit:1475_conv:2950,utterance,speaker,Do you want to know something incredible? My daughter is!
hit:1475_conv:2950,utterance,listener,thats so sweet i bet she is how old is she?
hit:1475_conv:2950,utterance,speaker,She's 10 and made it through first through fifth grade with all As on every one of her report cards!
hit:1475_conv:2950,utterance,listener,omg i cant wait to see what that feels like as a parent congrats!
hit:2675_conv:5350,situation,none,I visited a car assembly the new models are awesome!
hit:2675_conv:5350,utterance,speaker,The latest models of cars are sophisticated
hit:2675_conv:5350,utterance,listener,I agree. Do you have a new car?
hit:2675_conv:5350,utterance,speaker,"Not yet,though I'm a car enthusiasts"
hit:2675_conv:5350,utterance,listener,Oh cool. I love visiting car shows myself.
hit:9617_conv:19235,situation,none,i was so very happy when my son came home from the navy i felt so happy i was so i can not use the word but it was the best
hit:9617_conv:19235,utterance,speaker,i dont no what to right
hit:9617_conv:19235,utterance,listener,"I guess neither do I, sorry to hear about your rabbit though."
hit:9617_conv:19235,utterance,speaker,at the time i was little and i cry for days but now i think about it it is funny will not do that again
hit:9617_conv:19235,utterance,listener,"Yes its a good lesson for you, hopefully you dont repeat it!"
hit:9617_conv:19235,utterance,speaker,am grow now and no better lol
hit:6122_conv:12244,situation,none,My brother got a new promotion at work. I was pretty surprised in a good way to see his paycheck
hit:6122_conv:12244,utterance,speaker,My brother got a promotion at work. I was surprised in a good way at his paycheck
hit:6122_conv:12244,utterance,listener,"That's great, good for him! It's always makes you feel good when your hard work is appreciated."
hit:6122_conv:12244,utterance,speaker,He did deserve it
hit:6122_conv:12244,utterance,listener,"Well, it's nice that you are happy for him as well. I'm sure he can find many uses for the extra money."
hit:5258_conv:10517,situation,none,I was in awe when my dad won his award!
hit:5258_conv:10517,utterance,speaker,I was in awe when my dad won his award
hit:5258_conv:10517,utterance,listener,Nice. What was the award for?
hit:5258_conv:10517,utterance,speaker,Best toes in the USA.
hit:5258_conv:10517,utterance,listener,Congratulation.
hit:383_conv:767,situation,none,I felt this way when I attended Disney World.
hit:383_conv:767,utterance,speaker,I can't wait for next february
hit:383_conv:767,utterance,listener,What is happening in February?
hit:383_conv:767,utterance,speaker,I'm going to Disney World with my family for the first time!
hit:383_conv:767,utterance,listener,Good for you.You are going to have the time of your life.
hit:383_conv:767,utterance,speaker,"I can't wait, everyone says it is the most magical place on Earth!"
hit:5437_conv:10874,situation,none,My friend learned how to fly a plane in his spare time. I wish I had that kind of dedication!
hit:5437_conv:10874,utterance,speaker,My friend learned how to fly a plane in his spare time!
hit:5437_conv:10874,utterance,listener,"Wow, that's a pretty cool hobby. Just a small plane?"
hit:5437_conv:10874,utterance,speaker,"Yup. He said he might move up to bigger craft but he's not sure yet. Regardless, I wish I had the nerves to do that"
hit:5437_conv:10874,utterance,listener,Yeah I always thought it would be fun to learn to do that.
hit:6888_conv:13776,situation,none,My son hit a home run at little league tonight.
hit:6888_conv:13776,utterance,speaker,My son hit a home run at little league tonight.
hit:6888_conv:13776,utterance,listener,Wow!  Impressive!  He must be beaming and you must be so proud!
hit:6888_conv:13776,utterance,speaker,I was very proud of him.  It was his first one ever and he didn't even know it went over the fence until he had run all the bases.
hit:6888_conv:13776,utterance,listener,I bet his face was priceless when he found out!  Those are the best times in life!  Take him out for vegan ice cream!
hit:9434_conv:18868,situation,none,I was very positively surprised by the work made by a co-worker.
hit:9434_conv:18868,utterance,speaker,I was very positively surprised by the work made by a co-worker.
hit:9434_conv:18868,utterance,listener,Really?  What did they do to impress you so much?
hit:9434_conv:18868,utterance,speaker,She created a software that use artificial intelligence. The software will help us detect fraud. It is great application.
hit:9434_conv:18868,utterance,listener,Wow!  That sounds amazing and complicated!  Now I understand why you were positively surprised!
hit:5437_conv:10875,situation,none,"I seen a guy driving a motorcycle today riding only on his back wheel. He was going pretty fast too, it was amazing."
hit:5437_conv:10875,utterance,speaker,I seen this guy driving his motorcycle only on his back wheel today. It was crazy
hit:5437_conv:10875,utterance,listener,"Haha, I've seen plenty do wheelies. I've seen a few crash too, sadly"
hit:5437_conv:10875,utterance,speaker,"Oh no, yeah he seemed like he had it under control. It was pretty cool."
hit:5437_conv:10875,utterance,listener,"That takes a lot of nerve, so kudos to that guy. I'd never do that because I'd probably die lol"
hit:1411_conv:2823,situation,none,I am impressed by the owner of goats of anarchy. She goes on no matter what.
hit:1411_conv:2823,utterance,speaker,I love the goats of Anarchy owner. She gave up a lucrative career on wallstreet to save goats and now other animals that would otherwise be pts or used for meat. She dedicates everything to help them.
hit:1411_conv:2823,utterance,listener,That is so generous. Sounds like she has found her calling in life.
hit:1411_conv:2823,utterance,speaker,She has! She does have hard days when some don't make it. I understand that but she is a saint. if we all helped a cause like this- whether animals or people- much less suffering would happen.
hit:1411_conv:2823,utterance,listener,I hope she is getting the donations she needs to keep doing this.
hit:1411_conv:2823,utterance,speaker,She does sometimes. She dedicates her life too it. She definitely should get a show to continue to help animals who need a lot of medical care
hit:7640_conv:15281,situation,none,Lately I saw a really beautiful piece of art and I loved it.
hit:7640_conv:15281,utterance,speaker,lately I saw a really beautiful piece of art and I loved it.
hit:7640_conv:15281,utterance,listener,"Oh, what was it?"
hit:7640_conv:15281,utterance,speaker,It was an art based on the game Zelda!
hit:7640_conv:15281,utterance,listener,That is my favorite video game!
hit:10430_conv:20860,situation,none,I came back home and noticed my younger bro kept everywhere clean
hit:10430_conv:20860,utterance,speaker,"I came back home and noticed my younger brother kept everywhere clean, It pleased me"
hit:10430_conv:20860,utterance,listener,That's a pleasant surprise! Is this out of the ordinary?
hit:10430_conv:20860,utterance,speaker,Oh yeah.  Because he hardly sweep
hit:10430_conv:20860,utterance,listener,Let's hope he keeps it up!
hit:3960_conv:7921,situation,none,I heard a speaker on tv tonight that was really impressive. It made me want to save money
hit:3960_conv:7921,utterance,speaker,I heard a person tv tonight that was impressive. He made me want to save money
hit:3960_conv:7921,utterance,listener,It wasn't Dave Ramsey was it?
hit:3960_conv:7921,utterance,speaker,"Ha, it absolutely was"
hit:3960_conv:7921,utterance,listener,Ha I took a shot in the dark. I have heard him recommended a lot for people who want to learn how to pay down debt and save money.
hit:3895_conv:7790,situation,none,I went to a tiny little restaurant in my neighborhood today. I was amazed at how good it was.
hit:3895_conv:7790,utterance,speaker,I tried a new restaurant in my neighborhood today
hit:3895_conv:7790,utterance,listener,How'd it go?
hit:3895_conv:7790,utterance,speaker,IT was amazing. I couldn't believe such a small place was so good.
hit:3895_conv:7790,utterance,listener,Sounds like a great place! What did you get?
hit:3895_conv:7790,utterance,speaker,"Just a salad, but I tried my boufriends pasta and it was great"
hit:1468_conv:2936,situation,none,when my family bought me a car
hit:1468_conv:2936,utterance,speaker,I cant not believe my family did what they did for me !
hit:1468_conv:2936,utterance,listener,Do you mind talking about it specifically?
hit:1468_conv:2936,utterance,speaker,"Of course, they bought a car for me... still in shock"
hit:1468_conv:2936,utterance,listener,haha well that's a pleasant surprise...what kind of car
hit:3517_conv:7035,situation,none,"I was proud of my friend when he was the high school valedictorian, he did a great job!"
hit:3517_conv:7035,utterance,speaker,"I have heard that, diapers and formula are expensive for no reason"
hit:3517_conv:7035,utterance,listener,They sure are! I try to breastfeed but usually can't do that for more than 6 months so I'm hoping I can keep my milk supply up longer. It really does cost a fortune.  I also use reusable diapers at home.
hit:3517_conv:7035,utterance,speaker,"I was proud of my friend when he was the high school valedictorian, he did a great job"
hit:3517_conv:7035,utterance,listener,"That is so cool!  Also, its great how proud you were of him.  When did that happen?"
hit:3517_conv:7035,utterance,speaker,"That would save you a lot of money, I know formula specifically is very very pricey. I did not know reusable diapers existed!"
hit:1137_conv:2274,situation,none,Lakers getting Lebron was impressive
hit:1137_conv:2274,utterance,speaker,Lakers getting Lebron was impressive
hit:1137_conv:2274,utterance,listener,I saw that.  It was pretty crazy!
hit:1137_conv:2274,utterance,speaker,yea
hit:1137_conv:2274,utterance,listener,What are your thoughts on that?
hit:1667_conv:3335,situation,none,I am really impressed that I am still able to teach my dog things at his age
hit:1667_conv:3335,utterance,speaker,I am really impressed that I am still able to teach my dog things at his age
hit:1667_conv:3335,utterance,listener,How old is he?
hit:1667_conv:3335,utterance,speaker,He is 14!
hit:1667_conv:3335,utterance,listener,"Wow, you can teach an old dog new tricks."
hit:10000_conv:20001,situation,none,I really like the new paint job on my house.
hit:10000_conv:20001,utterance,speaker,I really like the new paint job on my house.
hit:10000_conv:20001,utterance,listener,That's nice. What color did you paint it?
hit:10000_conv:20001,utterance,speaker,I went with blue and yellow.
hit:10000_conv:20001,utterance,listener,Those are swell colors! I am sure they will bring any guests much joy and merriment.
hit:11654_conv:23309,situation,none,My friend managed to do a cartwheel in front of me. I didn't think he could do it anymore.
hit:11654_conv:23309,utterance,speaker,My friend managed to do a cartwheel in front of me. I didn't think he could do it anymore.
hit:11654_conv:23309,utterance,listener,haha that's pretty cool. Is he a gymnasist?
hit:11654_conv:23309,utterance,speaker,"Nope, he just swore he would be able to. I can't accomplish that!"
hit:11654_conv:23309,utterance,listener,Me neither! That is pretty cool. I fun party trick haha
hit:1514_conv:3028,situation,none,I recently visited a new restaurant in town. I didn't have high expections but it was great!
hit:1514_conv:3028,utterance,speaker,I didn't have high expectations for this new restaurant in town but my friend and I had dinner there last week and it was better than I thought it would be!
hit:1514_conv:3028,utterance,listener,"That's always a positive in my book, what kind of food was it?  What were your reservations about the restaurant before going?"
hit:1514_conv:3028,utterance,speaker,"It was seafood and no, they weren't. Usually the restaurants in that particular building don't last long  at all."
hit:1514_conv:3028,utterance,listener,Is it in a bad part of town or is the building just bad luck or run down?
hit:4301_conv:8603,situation,none,It's really amazing the amount of great doctors that write books. I had a lot of research to do and I love that there is so much information readily available.
hit:4301_conv:8603,utterance,speaker,It's really amazing the amount of great doctors that write books.
hit:4301_conv:8603,utterance,listener,"Oh really, I was unaware of that."
hit:4301_conv:8603,utterance,speaker,I had a lot of research to do and I love that there is so much information readily available.
hit:4301_conv:8603,utterance,listener,That is quite interesting.
hit:1422_conv:2844,situation,none,I was really impressed when my boss won an award for his leadership.
hit:1422_conv:2844,utterance,speaker,I was really impressed when my boss won an award for his leadership
hit:1422_conv:2844,utterance,listener,"Cool. Did he thank the ""little people""?"
hit:1422_conv:2844,utterance,speaker,Yes he certainly did.
hit:1422_conv:2844,utterance,listener,That's good. Sometimes bosses think they do it all by themselves.
hit:5477_conv:10955,situation,none,My daughter is 6 years old and learning to use a sewing machine
hit:5477_conv:10955,utterance,speaker,"My daughter is 6 and learning how to use a sewing machine, very cool!"
hit:5477_conv:10955,utterance,listener,"it is indeed, learning things at young age is a boon. you got an exceptional daughter"
hit:5477_conv:10955,utterance,speaker,"Thank you, I'm pretty lucky to be her mom"
hit:5477_conv:10955,utterance,listener,haha!! you are i guess!!
hit:7883_conv:15767,situation,none,I've been pleased with how well things have been going lately.
hit:7883_conv:15767,utterance,speaker,I've been happy with the way things have been going lately.
hit:7883_conv:15767,utterance,listener,That's Awesome. Did you change anything lately?
hit:7883_conv:15767,utterance,speaker,I've just been trying harder with life in general.
hit:7883_conv:15767,utterance,listener,Oh that is awesome. What motivates you?
hit:11007_conv:22015,situation,none,My daughter won an award at her school for best artist. I was so happy for her.
hit:11007_conv:22015,utterance,speaker,My daughter won an award at her school for best artist. I was so happy for her.
hit:11007_conv:22015,utterance,listener,Sounds amazing! What kind of art does she want to produce?
hit:11007_conv:22015,utterance,speaker,She likes to work in oils but lately she's been doing sculture too.
hit:11007_conv:22015,utterance,listener,Wow. Sculpture. Very impressed.
hit:11007_conv:22015,utterance,speaker,"She's in grade 12, not sure if she'll persue it in university."
hit:10561_conv:21122,situation,none,"My wife amazes me more and more everyday. She's worked so hard for years to get to where she is today, and has become very successful in her line of work."
hit:10561_conv:21122,utterance,speaker,I just got married to a wonderful woman. She's been working so hard to get to where she is nowadays. She's become a very successful clinical psychologist.
hit:10561_conv:21122,utterance,listener,"Wow, you are a lucky man! Good to have a psychologist in the family too."
hit:10561_conv:21122,utterance,speaker,"Yeah but it would be a tad unethical to get service from her, but I assure you she's a good one."
hit:10561_conv:21122,utterance,listener,I wish you both all the best and hope that you have a wonderful life together!
hit:10561_conv:21122,utterance,speaker,Thank you so much that is so kind of you to say.
hit:6278_conv:12556,situation,none,I have recently started watching professional handball. I can't believe how good some of the players are. They must have been training a long time.
hit:6278_conv:12556,utterance,speaker,I started watching professional handball recently. It is such a great sport. I can't believe how good some of the player are.
hit:6278_conv:12556,utterance,listener,my dad used to play hand ball.it was very fun and interesting watching them play when i was a kid
hit:6278_conv:12556,utterance,speaker,"Cool, I am surprised it is not more popular. It is really exciting to watch."
hit:6278_conv:12556,utterance,listener,yeah.it needs more exposure
hit:1098_conv:2197,situation,none,It was impressive that Lebron left the cavs a second time
hit:1098_conv:2197,utterance,speaker,It was impressive that Lebron left the cavs a second time
hit:1098_conv:2197,utterance,listener,"Yes, I was happy he left."
hit:1098_conv:2197,utterance,speaker,i hope he can bring down the warriors in the next year or two
hit:1098_conv:2197,utterance,listener,I don't think he will.
hit:1679_conv:3359,situation,none,I watched my friend do a really cool backflip!
hit:1679_conv:3359,utterance,speaker,I was so happy to watch my friend do a backflip
hit:1679_conv:3359,utterance,listener,I've always been too scared to do a backflip. I always worry I'm going to break my neck or something. Did it take him a long time to get it right?And did he get hurt?
hit:1679_conv:3359,utterance,speaker,I think he just took gymnastics classes. He luckily did not get hurt!
hit:1679_conv:3359,utterance,listener,"Oh, that makes sense. And I'm glad to hear that. I always worry about that sort of thing. You ever think about trying to do it netx?"
hit:2464_conv:4929,situation,none,I went to STOMP in New York.The way they use normal things to make music is fascinating.
hit:2464_conv:4929,utterance,speaker,"When I was in New York, I got to see STOMP. It was an amazing show."
hit:2464_conv:4929,utterance,listener,Wow. I had that DVD.
hit:2464_conv:4929,utterance,speaker,I used to watch it in music class a lot. I am fascinated by the way they make music with everyday items.
hit:2464_conv:4929,utterance,listener,I know. I wonder if they still do that show
hit:2464_conv:4929,utterance,speaker,"This was just a few years ago, so hopefully."
hit:8074_conv:16148,situation,none,I saw some person eat like 30 hamburgers in Mcdonalds
hit:8074_conv:16148,utterance,speaker,I saw some person eat like 30 hamburgers in Mcdonalds
hit:8074_conv:16148,utterance,listener,How long did it take them?
hit:8074_conv:16148,utterance,speaker,"I think he was making a Youtube video so he was eating very fast, so like 10 minutes"
hit:8074_conv:16148,utterance,listener,He must of been sick after.
hit:10692_conv:21384,situation,none,I thought it was so cool that my friend did a backflip.
hit:10692_conv:21384,utterance,speaker,I thought it was so cool that my friend did a backflip.
hit:10692_conv:21384,utterance,listener,Wow! that is really cool. Did he land the back flip?
hit:10692_conv:21384,utterance,speaker,He did! I didn't know he could do that.
hit:10692_conv:21384,utterance,listener,What prompted his back flip?
hit:9910_conv:19820,situation,none,"The new girl at work has very little experience, so I was very shocked at her well done performance."
hit:9910_conv:19820,utterance,speaker,The new girl at work is doing really well considering she has not experience. I'm shocked!
hit:9910_conv:19820,utterance,listener,That is good to hear. She should be a big help a lot quicker than normal then.
hit:9910_conv:19820,utterance,speaker,I agree! Everyone including me were quite shocked byt it.
hit:9910_conv:19820,utterance,listener,"That should bode well for her and her future there though, so it was a good surprise!"
hit:9910_conv:19820,utterance,speaker,Yes it was. We all didnt think she woudl do well so fast. Took us by suprise.
hit:3727_conv:7455,situation,none,My wife bench pressed a hundred fifty pounds at the gym.
hit:3727_conv:7455,utterance,speaker,"I thought I could lift, but my wife upstaged me by benching 150 lbs at the gym the other day. I can only lift 130 lbs."
hit:3727_conv:7455,utterance,listener,Did you feel very emasculated by this?
hit:3727_conv:7455,utterance,speaker,"No, it actually turned me on. I didn't know she was that strong."
hit:3727_conv:7455,utterance,listener,"Yeah, I can see that viewpoint as well. She may end up carrying you to bed next time!"
hit:9620_conv:19241,situation,none,proud of my wife
hit:9620_conv:19241,utterance,speaker,Today my wife worked super hard for our future and made an amazing progress
hit:9620_conv:19241,utterance,listener,that is wonderful it is good to hear you guys are doing good progress
hit:9620_conv:19241,utterance,speaker,"thank you, in a few months everything will work out perfectly"
hit:9620_conv:19241,utterance,listener,that is good hard work and determination will always pay off
hit:1342_conv:2684,situation,none,"I had a leak in my roof, that was causing major damage.  No matter what I did to the roof (including replacing), the leak continued.  Another person came out to look, and said it was because nobody checked the chimney.  He put a gutter around the stone chimney and I have had no leaks since!"
hit:1342_conv:2684,utterance,speaker,"After a full year of trying to get a leak fixed, I got help from a neighbor's roofer, who ""knew a guy.""  He said the guy didn't work on roofs, so I was confused!"
hit:1342_conv:2684,utterance,listener,That makes no sense.
hit:1342_conv:2684,utterance,speaker,"Exactly!  The roofer told me that since I replaced my roof and the leak was still there, the problem had to be my fireplace chimney.  He said stone chimneys often develop leaks.  As it turns out, this chimney guy fabricates a type of gutter for chimneys to keep the water from running down the rock.  For $300 he made and installed the ""gutter"" on site, and I have had NO leaks!"
hit:1342_conv:2684,utterance,listener,That seems like a good price.
hit:5015_conv:10030,situation,none,A friend of mine got a new high paying job.  I didn't think he could do it but he somehow pulled it off
hit:5015_conv:10030,utterance,speaker,A friend of mine got a new high paying job
hit:5015_conv:10030,utterance,listener,"That's good on his part, how do you feel about it?"
hit:5015_conv:10030,utterance,speaker,"I thought it was amazing he got it, seemed like a tough job to land"
hit:5015_conv:10030,utterance,listener,"That's awesome, and I agree, the job market is tough now a days.  High paying or not."
hit:2359_conv:4719,situation,none,I was really proud of my friend for doing a backflip
hit:2359_conv:4719,utterance,speaker,I was really proud of my friend for doing a backflip
hit:2359_conv:4719,utterance,listener,Backflips are scary. Neck injury is serious.
hit:2359_conv:4719,utterance,speaker,"Yes, but luckily he completed it without hurting anything."
hit:2359_conv:4719,utterance,listener,Thats good! They do look cool too.
hit:5906_conv:11813,situation,none,"I have a friend that began to learn guitar a few years ago. I hadn't heard him play until two days ago, and his skill level blew me away.  He has become quite the guitar master in a short amount of time."
hit:5906_conv:11813,utterance,speaker,I have a buddy who decided to take up playing guitar a few years ago.
hit:5906_conv:11813,utterance,listener,That is nice. Did you start playing guitar with him?
hit:5906_conv:11813,utterance,speaker,"I tried, lol.  I recently heard him play for the first time in over a year.  His skill levels astounds me."
hit:5906_conv:11813,utterance,listener,That is good.
hit:9781_conv:19563,situation,none,My daughter is a chef and after seeing her cook a big family dinner this weekend I am so moved on how far she has come.
hit:9781_conv:19563,utterance,speaker,My oldest is a chef and it is moving to see how far she has grown the past year.
hit:9781_conv:19563,utterance,listener,I'm sure its always fun to view the progress of your creations.
hit:9781_conv:19563,utterance,speaker,It is and me and my family got to see those great creation this weekend she made us a fabulous dinner.
hit:9781_conv:19563,utterance,listener,"That sounds nice, having someone prepare a meal for you can be fun."
hit:7784_conv:15569,situation,none,My little brother did so good on his finals. I was shocked considering he did not study.
hit:7784_conv:15569,utterance,speaker,So my little brother barely passed his finals to become a cop! I could not beleive it.
hit:7784_conv:15569,utterance,listener,That's great that he passed though!  ARe you happy about it?
hit:7784_conv:15569,utterance,speaker,"Im very happy, but all he do through school was party and never study. Im shocked."
hit:7784_conv:15569,utterance,listener,Well at least he passed - that's great!
hit:7784_conv:15569,utterance,speaker,Yes it is. Im happy for him.!
hit:11922_conv:23845,situation,none,impressed at my work
hit:11922_conv:23845,utterance,speaker,at work i ended up writing code that is able to detect words that are similar and detect their meaning and cluster them into groups of n clusters
hit:11922_conv:23845,utterance,listener,sounds quite interesting to code
hit:11922_conv:23845,utterance,speaker,it sure is! i used genetic algorithm as well as k-means and neural netwroking
hit:11922_conv:23845,utterance,listener,oh dang i never really dabbled that deep when i did my small share of programming
hit:3078_conv:6157,situation,none,i saw a guy lift a car.
hit:3078_conv:6157,utterance,speaker,"i saw a guy lift a car, he was so strong"
hit:3078_conv:6157,utterance,listener,Wow. He must be really strong! Why'd he lift the car?
hit:3078_conv:6157,utterance,speaker,"it was a strong man contest.  he wasn't that big either, just really strong."
hit:3078_conv:6157,utterance,listener,Oh I've heard of those contests. Must be exciting to see.
hit:3078_conv:6157,utterance,speaker,yes it was.  i was just so impressed because he was the smallest guy there but no one else could lift it.
hit:113_conv:226,situation,none,When my friends deck was finished being built it was very nice.
hit:113_conv:226,utterance,speaker,"So my friend built a deck and it turned out amazing, I didn't know he had it in him."
hit:113_conv:226,utterance,listener,How big was the deck?
hit:113_conv:226,utterance,speaker,I think its probably about 20 feet by 25 feet? I'm bad at guessing that kind of stuff hah
hit:113_conv:226,utterance,listener,Wow that is big.
hit:2022_conv:4044,situation,none,My brother landed a 900 on his skateboard like Tony Hawk.
hit:2022_conv:4044,utterance,speaker,"Last week, my brother landed a 900 on his skateboard like Tony Hawk at a skating competition."
hit:2022_conv:4044,utterance,listener,"Oh wow, that sounds like it might be cool but I don't know what that looks like, what is the 900?"
hit:2022_conv:4044,utterance,speaker,"It's when you turn a skateboard 900 degrees while spinning in the air. It's very hard to do, so you can imagine the look on my face when I saw my brother do it."
hit:2022_conv:4044,utterance,listener,"Yea, how old is your brother?"
hit:11630_conv:23261,situation,none,I recently had very good customer service from my cable company. I expected them to just fix the problem but they also gave me free services.
hit:11630_conv:23261,utterance,speaker,Recently I had a very good customer service experience with my cable company. Not only did they fix the problem they gifted me free premium content for a year!
hit:11630_conv:23261,utterance,listener,I bet it wasn't Comcast! They wouldn't even give you a cup of water for free.
hit:11630_conv:23261,utterance,speaker,That's so funny! I was so surprised too but really happy. I might even pay for the services when my free year is up.
hit:11630_conv:23261,utterance,listener,I am glad you had a nice experience! Its difficult to find such a company that cares about its customers!
hit:3500_conv:7000,situation,none,I was stunned to see how beautiful angelina jolie is. I saw her the other day in a restaurant
hit:3500_conv:7000,utterance,speaker,I was in awe to see the beauty of Angelina jolie. met her at a restaurant recently
hit:3500_conv:7000,utterance,listener,WOW!! She is my absolute favorite!
hit:3500_conv:7000,utterance,speaker,Mine too. She is a timeless beauty
hit:3500_conv:7000,utterance,listener,So true.  I was so jealous of brad pitt over the years
hit:9181_conv:18363,situation,none,My husband just signed with the NFL. I had no idea he was that good.
hit:9181_conv:18363,utterance,speaker,My husband just told me the best news ever!
hit:9181_conv:18363,utterance,listener,Oh yeah? And what news might that be?
hit:9181_conv:18363,utterance,speaker,My husband just signed with the NFL. I never knew he was that good!
hit:9181_conv:18363,utterance,listener,Nice! Did he sign up to be a waterboy?
hit:3706_conv:7412,situation,none,saw a man eat a ridiculous number of eggs
